法人名,住所,設立日,法人種別
合同会社Ｎｏｖａｌｉｓ,埼玉県富士見市貝塚１丁目３３‐２,2026-08-05,合同会社
合同会社ＴＴＳ,埼玉県川口市芝塚原２丁目１６番２４号,2026-08-05,合同会社
和光キュービクル株式会社,埼玉県和光市新倉２丁目１番３５－５０５号第２橘ハイツ,2026-08-05,株式会社
株式会社みんなの詩,埼玉県北本市深井３丁目１６１番地２,2026-08-05,株式会社
株式会社アークライズ,埼玉県志木市柏町４丁目６番９号,2026-08-05,株式会社
株式会社コミュニティサービス,埼玉県鶴ヶ島市大字脚折４３番地,2026-08-05,株式会社
株式会社スモールウッド,埼玉県桶川市大字上日出谷１３１０番地の６,2026-08-05,株式会社
株式会社ゼットファーム,埼玉県児玉郡上里町大字七本木２５８１番地５,2026-08-05,株式会社
株式会社ナインテイルフォックス,埼玉県春日部市備後東１丁目３番１６－１０４号,2026-08-05,株式会社
株式会社ハタサブロー,埼玉県本庄市小和瀬５１番地１,2026-08-05,株式会社
株式会社フェリキタス,埼玉県上尾市柏座２丁目８番２４号,2026-08-05,株式会社
株式会社リユース・アベニュー,埼玉県上尾市壱丁目南９番地４６グランフェリシア１０５,2026-08-05,株式会社
株式会社ルークス８,埼玉県新座市畑中２丁目５番３３号３階,2026-08-05,株式会社
株式会社ロクスフォード,埼玉県川越市大字天沼新田１６４番地１５０,2026-08-05,株式会社
株式会社久保建装,埼玉県所沢市大字坂之下３２０番地の１,2026-08-05,株式会社
株式会社庵美,埼玉県所沢市松が丘２丁目４０番地の１６,2026-08-05,株式会社
株式会社ＢＬＵＥ　ＭＯＢ,埼玉県北葛飾郡松伏町大字大川戸２３７３番地,2026-08-05,株式会社
株式会社ＣＨＲＯＮＩＶＥ,埼玉県川口市栄町３丁目２番１５－６１１号川口ファミリーマンション,2026-08-05,株式会社
株式会社ＨＩＳＵＩ,埼玉県さいたま市大宮区桜木町１丁目１番地２６第２石井ビル４Ｆ,2026-08-05,株式会社
株式会社Ｊ．Ｔ．Ｍ．ＥＸＰＲＥＳＳ,埼玉県北葛飾郡松伏町田中１丁目４番地１,2026-08-05,株式会社
株式会社ＭＡＰＡＣＴ,埼玉県春日部市小渕１１２９番地５,2026-08-05,株式会社
株式会社Ｎａｍｉｋｉホールディングス,埼玉県川越市大字木野目１５９０番地１,2026-08-05,株式会社
株式会社ＱＵＯＮ,埼玉県さいたま市大宮区桜木町１丁目１番地２６第２石井ビル４Ｆ,2026-08-05,株式会社
株式会社ＳＯＡＲ,埼玉県さいたま市中央区上落合７丁目１０番３６－３０５号,2026-08-05,株式会社
株式会社Ｔ‐ＣＲＥＳＴ,埼玉県春日部市中央１丁目２番地２カドヤ第３ビル８階,2026-08-05,株式会社
藤咲装業株式会社,埼玉県さいたま市北区本郷町１１３６番地２,2026-08-05,株式会社
金子正栄株式会社,埼玉県さいたま市大宮区桜木町３丁目８９番地金子マンション２０１,2026-08-05,株式会社
ＯＴ＆Ｃｏｍｐａｎｙ合同会社,埼玉県さいたま市浦和区常盤７丁目５番１５－２号,2026-08-05,合同会社
合同会社インサイトジャパン,千葉県市川市新井３丁目１２－１８－２０６号室,2026-08-05,合同会社
合同会社ホワイトストーン,千葉県木更津市請西東８丁目１－８請西プレイス２０６号室,2026-08-05,合同会社
合同会社ユアバディ,千葉県市原市五井西６丁目５番地１１,2026-08-05,合同会社
合同会社全国協友農業生産法人,千葉県成田市山口１０４６－１,2026-08-05,合同会社
株式会社クリーンメンテナンス,千葉県浦安市北栄３丁目２９番１号,2026-08-05,株式会社
株式会社サンエー厨房,千葉県長生郡白子町八斗２１５４番地１１,2026-08-05,株式会社
株式会社夏空,千葉県船橋市大穴南２丁目１７番１号,2026-08-05,株式会社
株式会社ＧＲＩＴ　ＬＩＮＥ,千葉県野田市花井２８２番地２花井ビル３階,2026-08-05,株式会社
株式会社Ｌｉｎｏ　Ｂｌｏｏｍ,千葉県流山市南流山４丁目２－１２ウェルズＢ．ＭＦ号,2026-08-05,株式会社
特定非営利活動法人ウィメンズヘルスケア・ハーモニー,千葉県八千代市緑が丘１丁目２番地２アパタワーズ八千代緑が丘１９１２号,2026-08-05,その他の設立登記法人
義建創ＮＥＸＴ合同会社,千葉県船橋市三山１丁目２番３号,2026-08-05,合同会社
Ｅｄｇｅ　Ｐｒｉｍｅ合同会社,千葉県千葉市美浜区幸町１丁目１－１－１０１,2026-08-05,合同会社
ＬＭＳ株式会社,千葉県千葉市花見川区幕張本郷２丁目５－１タカソープラザ１階１１０号室,2026-08-05,株式会社
ＬＵＣＫＹ　ＳＴＡＲ株式会社,千葉県野田市関宿内町１５８－３,2026-08-05,株式会社
はまもり合同会社,東京都港区北青山１丁目３番１号アールキューブ青山３階,2026-08-05,合同会社
アルバ企画合同会社,東京都杉並区上荻４丁目８－９,2026-08-05,合同会社
アーカス・アセット・マネジメント合同会社,東京都世田谷区若林４丁目１５番１号,2026-08-05,合同会社
ウィンドミル・インベストメント合同会社,東京都港区六本木１丁目９番１０号アークヒルズ仙石山森タワー４０階,2026-08-05,合同会社
ウィンドミルＭＬ合同会社,東京都港区六本木１丁目９番１０号アークヒルズ仙石山森タワー４０階,2026-08-05,合同会社
グラヴィスアセット株式会社,東京都港区六本木６丁目１－２０六本木電気ビルディング６１３号,2026-08-05,株式会社
スタッグアイル株式会社,東京都中野区江原町２丁目２８番２号,2026-08-05,株式会社
セイルハーバー佐世保一般社団法人,東京都千代田区霞が関３丁目２番５号,2026-08-05,その他の設立登記法人
マイセリアホールディングス株式会社,東京都江東区毛利１丁目８番１－４０１号,2026-08-05,株式会社
マツモトコンサルティング合同会社,東京都練馬区石神井町３丁目２０番９－１０１号,2026-08-05,合同会社
マルナガウオッチ合同会社,東京都中央区銀座１丁目１２－４Ｎ＆ＥＢＬＤ．７階,2026-08-05,合同会社
マークテック準備株式会社,東京都大田区大森西４丁目１７番３５号,2026-08-05,株式会社
ワイズ合同会社,東京都港区北青山１丁目３番１号アールキューブ青山３階,2026-08-05,合同会社
ワンキャピタル株式会社,東京都板橋区徳丸３丁目３３番１６号１０１号室,2026-08-05,株式会社
一般社団法人ウィンドミル,東京都港区六本木１丁目９番１０号アークヒルズ仙石山森タワー４０階,2026-08-05,その他の設立登記法人
一般社団法人エバーサイド,東京都世田谷区若林５丁目１９番８号,2026-08-05,その他の設立登記法人
一般社団法人オリーブ,東京都港区元赤坂１丁目１番７－８０７号,2026-08-05,その他の設立登記法人
一般社団法人グローバルコーヒーソサエティ,東京都豊島区東池袋１丁目３４番５号いちご東池袋ビル６階,2026-08-05,その他の設立登記法人
一般社団法人サプライチェーン・リスクマネジメント推進機構,東京都港区六本木１丁目４番５号アークヒルズサウスタワー３階,2026-08-05,その他の設立登記法人
一般社団法人セイコウ共創支援協会,東京都新宿区百人町２丁目１８番１５号パレスマンション１０２号,2026-08-05,その他の設立登記法人
一般社団法人ファミリービジネスコミュニティＣＡＴＥＮＡ,東京都杉並区久我山１丁目５番１７号,2026-08-05,その他の設立登記法人
一般社団法人福祉・文化ネットワークふおるく,東京都大田区大森北３丁目２９－２３－２０６,2026-08-05,その他の設立登記法人
一般社団法人鹿島の杜風力発電,東京都千代田区丸の内１丁目４番１号東京共同会計事務所内,2026-08-05,その他の設立登記法人
一般社団法人ＤＭＲＥ５Ｒ,東京都千代田区丸の内１丁目４番１号東京共同会計事務所内,2026-08-05,その他の設立登記法人
一般社団法人ＳＲＢ１,東京都港区元赤坂１丁目１番７－１２０９号株式会社赤坂国際会計内,2026-08-05,その他の設立登記法人
下松バッテリーエナジー一般社団法人,東京都千代田区丸の内１丁目４番１号東京共同会計事務所内,2026-08-05,その他の設立登記法人
二六三コミュニケーションズ株式会社,東京都千代田区丸の内１丁目４番１号丸の内永楽ビルディング２６階ｘＬＩＮＫ丸の内永楽ビルＮｏ．３４,2026-08-05,株式会社
共同カイテックホールディングス株式会社,東京都渋谷区恵比寿４丁目２０番３号,2026-08-05,株式会社
北浜東特定目的会社,東京都千代田区内神田１丁目３番７号４０１あすな会計事務所内,2026-08-05,その他の設立登記法人
合同会社あいでぃ不動産,東京都練馬区東大泉３丁目１番５号,2026-08-05,合同会社
合同会社うららか,東京都調布市小島町１丁目３６番地１６グレーシア調布８０４,2026-08-05,合同会社
合同会社びじゅつ史工作舎,東京都多摩市桜ヶ丘１丁目５７番地の１５,2026-08-05,合同会社
合同会社もふもふ王国,東京都新宿区袋町６番地１プラウド神楽坂ヒルトップ５０９,2026-08-05,合同会社
合同会社アオノ,東京都杉並区西荻北３丁目２０番１３号ボヌールビル２Ｆ,2026-08-05,合同会社
合同会社エル,東京都大田区仲六郷１丁目１５番１号,2026-08-05,合同会社
合同会社クマゴモリ,東京都港区六本木３丁目１８－２ウェリス六本木１４０２,2026-08-05,合同会社
合同会社ブイピーオーワン,東京都千代田区神田和泉町１番地６－１６ヤマトビル４０５,2026-08-05,合同会社
合同会社メイコウダイアンキャピタル,東京都港区赤坂５丁目２－３３ＩｓａＩＡｋａｓａｋＡ１８０７,2026-08-05,合同会社
合同会社不動産法人クサトベラ,東京都杉並区南荻窪３丁目２４番２号,2026-08-05,合同会社
合同会社不用品回収センター,東京都墨田区押上２丁目３１番３号,2026-08-05,合同会社
合同会社日央,東京都足立区鹿浜１丁目５番１５－４０４号,2026-08-05,合同会社
合同会社煌栄,東京都江戸川区東葛西６丁目２番６号第二須三ビル４階,2026-08-05,合同会社
合同会社福住商事,東京都渋谷区道玄坂１丁目１０番８号渋谷道玄坂東急ビル２Ｆ－Ｃ,2026-08-05,合同会社
合同会社米屋戸室商店,東京都八王子市散田町３丁目１６番５号,2026-08-05,合同会社
合同会社粉森,東京都渋谷区宇田川町３番５号ＳｐａｒｋＳＨＩＢＵＹＡ７階,2026-08-05,合同会社
合同会社Ａｓｓｉｓｔ,東京都八王子市宇津木町７１８番地,2026-08-05,合同会社
合同会社ＢｌｏｏｍＷｏｒｋｓ,東京都武蔵村山市大南５丁目３８番地の２２,2026-08-05,合同会社
合同会社ＣＣ．Ｈ,東京都世田谷区船橋３丁目１４番３号,2026-08-05,合同会社
合同会社Ｃｏｍｐａｓｓ　Ｂａｓｅ　Ｈｏｌｄｉｎｇｓ,東京都渋谷区道玄坂１丁目１０番８号渋谷道玄坂東急ビル２Ｆ－Ｃ,2026-08-05,合同会社
合同会社Ｄ,東京都板橋区南常盤台２丁目１番１号常南ビル１階,2026-08-05,合同会社
合同会社ＤＩＡＢＥＴＥＳ,東京都三鷹市下連雀６丁目２番７号,2026-08-05,合同会社
合同会社ＧＳ,東京都八王子市北野町５１１番地２６ラジーチきたの１０３号,2026-08-05,合同会社
合同会社ＭＩＮＡＭＯ　ＨＯＬＤＩＮＧＳ,東京都渋谷区道玄坂１丁目１０番８号渋谷道玄坂東急ビル２Ｆ－Ｃ,2026-08-05,合同会社
合同会社Ｍｙ　Ａｇｅｎｔ　Ｗｏｒｋｓ,東京都小平市回田町４００番地の１５,2026-08-05,合同会社
合同会社ＮＥＷ　ＥＤＩＴＩＯＮ,東京都世田谷区東玉川１丁目１３番１０号,2026-08-05,合同会社
合同会社Ｎｅｘｔ　Ｌｉｎｋｓ,東京都足立区辰沼１丁目９番８号,2026-08-05,合同会社
合同会社ＰＥＲＭＡＮＥＮＴ　ＨＯＬＩＤＡＹ,東京都台東区蔵前１丁目４－１ＭＯＶ－ＫＵＲＡＭＡＥ,2026-08-05,合同会社
合同会社Ｒｅｈｅｄｇｅ,東京都大田区中央６丁目１番６号ＡＸＩＳ蓬莱坂２０３,2026-08-05,合同会社
合同会社Ｓ＆Ｓ,東京都東久留米市下里５丁目４番４０号,2026-08-05,合同会社
合同会社ＳＪＪ,東京都渋谷区神南１丁目１１番４号ＦＰＧリンクス神南５階,2026-08-05,合同会社
合同会社Ｓｅｒｉ,東京都八王子市三崎町３番８号琥珀ビル３Ｆ,2026-08-05,合同会社
合同会社Ｓｔａｃｋ　Ｗｏｒｋｓ,東京都新宿区中落合４丁目１４番１３号,2026-08-05,合同会社
夏目書房新社合同会社,東京都台東区根岸５丁目８番２５－６０６号,2026-08-05,合同会社
山橋貿易株式会社,東京都渋谷区神宮前１丁目２－７林ビル２Ｆ,2026-08-05,株式会社
恒佑株式会社,東京都港区南青山２丁目８－１８,2026-08-05,株式会社
明星特定目的会社,東京都千代田区平河町１丁目６番１５号シルスフィア会計事務所内,2026-08-05,その他の設立登記法人
東陸商事株式会社,東京都足立区東綾瀬２丁目２番１５号,2026-08-05,株式会社
株式会社いずはん,東京都文京区西片２丁目３番１９号,2026-08-05,株式会社
株式会社ささはら,東京都大田区南蒲田１丁目７番３０号アゼリアⅠ３０２,2026-08-05,株式会社
株式会社はなまる,東京都大田区蒲田本町２丁目１７番１０号,2026-08-05,株式会社
株式会社ぽっぷ舎,東京都渋谷区代々木４丁目６２番１６－８０１号,2026-08-05,株式会社
株式会社まどかプロ,東京都港区南青山２丁目２番１５号ウィン青山９４２,2026-08-05,株式会社
